Wine;link;image_names;image_link
Barolo Riserva Bricco Boschis Vigna San Giuseppe 2012;https://www.vivino.com/IT/en/cavallotto-barolo-riserva-bricco-boschis-vigna-san-giuseppe-2012/w/1130208;images/BaroloRiservaBriccoBoschisVignaSanGiuseppe2012.png;https://images.vivino.com/thumbs/ILFhjqsDTGakoKk5WgZEjQ_pb_x600.png
Vürsù Barbaresco Gallina 2003;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2003/w/2003036;images/VürsùBarbarescoGallina2003.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Barolo Rocche di Castiglione 2014;https://www.vivino.com/IT/en/vietti-barolo-rocche-di-castiglione-2014/w/77449;images/BaroloRocchediCastiglione2014.png;https://images.vivino.com/thumbs/VA1Krox3R5-cAJsRLmX-tA_pb_x600.png
Barolo Ravera 2014;https://www.vivino.com/IT/en/vietti-barolo-ravera-2014/w/1447267;images/BaroloRavera2014.png;https://images.vivino.com/thumbs/nEeQzgYzS7WR85XyavBseQ_pb_x600.png
Vürsù Barbaresco Valeirano 2010;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-valeirano-2010/w/15184;images/VürsùBarbarescoValeirano2010.png;https://images.vivino.com/thumbs/tFbwSkRpS62kIAxsG945Xg_pb_x600.png
Vürsù Barbaresco Gallina 2005;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2005/w/2003036;images/VürsùBarbarescoGallina2005.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Vürsù Barolo Campè 2007;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2007/w/1160530;images/VürsùBaroloCampè2007.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Barolo Lazzarito 2015;https://www.vivino.com/IT/en/vietti-barolo-lazzarito-2015/w/77450;images/BaroloLazzarito2015.png;https://images.vivino.com/thumbs/g7lah3ezSX6UESUe2lgiaw_pb_x600.png
Barolo Villero 2016;https://www.vivino.com/IT/en/mascarello-giuseppe-e-figlio-barolo-villero-2016/w/1146854;images/BaroloVillero2016.png;https://images.vivino.com/thumbs/1DKkA4OBTwK-Om7psx3FZQ_pb_x600.png
Barbaresco Albesani Santo Stefano 2011;https://www.vivino.com/IT/en/bruno-giacosa-barbaresco-albesani-santo-stefano-2011/w/11822;images/BarbarescoAlbesaniSantoStefano2011.png;https://images.vivino.com/thumbs/PGYi2aJgQlK3HqrH8MDsTA_pb_x600.png
Vürsù Barbaresco Starderi 2018;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-starderi-2018/w/15182;images/VürsùBarbarescoStarderi2018.png;https://images.vivino.com/thumbs/uI4MgXzgTWqP-ycZfga-qg_pb_x600.png
Barolo Mosconi 2008;https://www.vivino.com/IT/en/azienda-agricola-conterno-fantino-barolo-mosconi-2008/w/16640;images/BaroloMosconi2008.png;https://images.vivino.com/thumbs/PC4EOFUsQGK6psZK62yvqA_pb_x600.png
Barolo Villero 2017;https://www.vivino.com/IT/en/mascarello-giuseppe-e-figlio-barolo-villero-2017/w/1146854;images/BaroloVillero2017.png;https://images.vivino.com/thumbs/1DKkA4OBTwK-Om7psx3FZQ_pb_x600.png
Villero Barolo 2003;https://www.vivino.com/IT/en/boroli-villero-barolo-2003/w/2348100;images/VilleroBarolo2003.png;https://images.vivino.com/thumbs/wKTaXa6WQP28VOKHvoIwWA_pb_x600.png
Barolo Rocche 2006;https://www.vivino.com/IT/en/renato-ratti-barolo-rocche-2006/w/13904;images/BaroloRocche2006.png;https://images.vivino.com/thumbs/FNTrNh4aRKySlunSlpJ4PQ_pb_x600.png
Barolo Riserva 2005;https://www.vivino.com/IT/en/parusso-barolo-riserva-2005/w/1261505;images/BaroloRiserva2005.png;https://images.vivino.com/thumbs/Cso5XdxZSeupEczvrxpn6Q_150x200.jpg
Cottá Barbaresco 2008;https://www.vivino.com/IT/en/sottimano-cotta-barbaresco-2008/w/16473;images/CottáBarbaresco2008.png;https://images.vivino.com/thumbs/lRUe2Ri0SrCfuCABSb4lHA_pb_x600.png
Barolo Riserva 2000;https://www.vivino.com/IT/en/parusso-barolo-riserva-2000/w/1261505;images/BaroloRiserva2000.png;https://images.vivino.com/thumbs/Cso5XdxZSeupEczvrxpn6Q_150x200.jpg
Barolo Bussia Vigna Fiurin 2009;https://www.vivino.com/IT/en/parusso-barolo-bussia-vigna-fiurin-2009/w/4204740;images/BaroloBussiaVignaFiurin2009.png;https://images.vivino.com/thumbs/4U-LUAFpSUG2nqWaCXgbhQ_150x200.jpg
Vürsù Barbaresco Valeirano 2003;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-valeirano-2003/w/15184;images/VürsùBarbarescoValeirano2003.png;https://images.vivino.com/thumbs/tFbwSkRpS62kIAxsG945Xg_pb_x600.png
Riserva Barolo 2005;https://www.vivino.com/IT/en/enzo-boglietti-riserva-barolo-2005/w/1517796;images/RiservaBarolo2005.png;https://images.vivino.com/thumbs/MfFAbIe1QbuMg8yDSqu98A_pb_x600.png
Barbaresco Asili 2013;https://www.vivino.com/IT/en/ceretto-barbaresco-asili-barbaresco-red-wine-2013/w/5144661;images/BarbarescoAsili2013.png;https://images.vivino.com/thumbs/BiFV41EGS1Ob7iPaICinbg_pb_x600.png
Barbaresco Vigneto Brich Ronchi 2011;https://www.vivino.com/IT/en/albino-rocca-azienda-agricola-di-angelo-rocca-barbaresco-vigneto-brich-ronchi-2011/w/75834;images/BarbarescoVignetoBrichRonchi2011.png;https://images.vivino.com/thumbs/Mx1XwIhtSye4cwsmm8_crg_pb_x600.png
Vürsù Barolo Campè 2006;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2006/w/1160530;images/VürsùBaroloCampè2006.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Barolo Ginestra Vigna del Gris 2010;https://www.vivino.com/IT/en/azienda-agricola-conterno-fantino-barolo-ginestra-vigna-del-gris-2010/w/16639;images/BaroloGinestraVignadelGris2010.png;https://images.vivino.com/thumbs/0EpWKkeKRhWPxbc7jilMWg_pb_x600.png
Barolo Riserva Vigna Rionda 2012;https://www.vivino.com/IT/en/massolino-barolo-riserva-vigna-rionda-2012/w/79963;images/BaroloRiservaVignaRionda2012.png;https://images.vivino.com/thumbs/45XZNbwTQ3GbazlROdAwyA_pb_x600.png
Vürsù Barolo Campè 2015;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2015/w/1160530;images/VürsùBaroloCampè2015.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Vürsù Barolo Campè 2003;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2003/w/1160530;images/VürsùBaroloCampè2003.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Barolo Santo Stefano di Perno 2013;https://www.vivino.com/IT/en/mascarello-giuseppe-e-figlio-barolo-santo-stefano-di-perno-2013/w/1146853;images/BaroloSantoStefanodiPerno2013.png;https://images.vivino.com/thumbs/vcT852LdSQaZCp8YAkIQUA_pb_x600.png
Vigna Colonnello Barolo Riserva Bussia 2012;https://www.vivino.com/IT/en/prunotto-vigna-colonnello-barolo-riserva-bussia-2012/w/2160538;images/VignaColonnelloBaroloRiservaBussia2012.png;https://images.vivino.com/thumbs/tLbIF4FVSFWWHxDremiTzA_pb_x600.png
Vürsù Barbaresco Valeirano 2013;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-valeirano-2013/w/15184;images/VürsùBarbarescoValeirano2013.png;https://images.vivino.com/thumbs/tFbwSkRpS62kIAxsG945Xg_pb_x600.png
Barolo Percristina 2008;https://www.vivino.com/IT/en/domenico-clerico-barolo-percristina-2008/w/92700;images/BaroloPercristina2008.png;https://images.vivino.com/thumbs/-UycHHb5Qqmp7FX5roR3vg_pb_x600.png
Vürsù Barbaresco Starderi 2015;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-starderi-2015/w/15182;images/VürsùBarbarescoStarderi2015.png;https://images.vivino.com/thumbs/uI4MgXzgTWqP-ycZfga-qg_pb_x600.png
Barolo Bussia Colonnello 2019;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-colonnello-2019/w/2325888;images/BaroloBussiaColonnello2019.png;https://images.vivino.com/thumbs/zOlVxBCHRhKPJziaah8i7w_pb_x600.png
Alteni di Brassica Langhe 2021;https://www.vivino.com/IT/en/gaja-alteni-di-brassica-langhe-2021/w/1323602;images/AltenidiBrassicaLanghe2021.png;https://images.vivino.com/thumbs/hpcHqEzpR56lq1S9E4ldLg_pb_x600.png
Barolo Bussia Cicala 2019;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-cicala-2019/w/2037376;images/BaroloBussiaCicala2019.png;https://images.vivino.com/thumbs/5EOerDW0TdGAvLPgvfqR-w_pb_x600.png
Barolo del Commune di Castiglione Falletto 2013;https://www.vivino.com/IT/en/feudi-di-san-marzano-barolo-del-commune-di-castiglione-falletto-2013/w/5776486;images/BarolodelCommunediCastiglioneFalletto2013.png;https://images.vivino.com/thumbs/vfvlNXmyTyaX2VI2Q1le0w_pb_x600.png
Barolo del Commune di Castiglione Falletto 2017;https://www.vivino.com/IT/en/feudi-di-san-marzano-barolo-del-commune-di-castiglione-falletto-2017/w/5776486;images/BarolodelCommunediCastiglioneFalletto2017.png;https://images.vivino.com/thumbs/vfvlNXmyTyaX2VI2Q1le0w_pb_x600.png
Vürsù Barolo Campè 2005;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2005/w/1160530;images/VürsùBaroloCampè2005.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Ornato Barolo 2006;https://www.vivino.com/IT/en/pio-cesare-ornato-barolo-2006/w/22555;images/OrnatoBarolo2006.png;https://images.vivino.com/thumbs/8tiJCQHXQyeM-jrAC-I1Zw_pb_x600.png
Marasco 2006;https://www.vivino.com/IT/en/franco-m-martinetti-marasco-2006/w/1179470;images/Marasco2006.png;https://images.vivino.com/thumbs/lDil9MChRhuJs9Y3Io6aAw_pb_x600.png
Barolo Cannubi 2015;https://www.vivino.com/IT/en/paolo-scavino-barolo-cannubi-2015/w/75771;images/BaroloCannubi2015.png;https://images.vivino.com/thumbs/ggVYl64mQpKGXEHm3wIk1w_pb_x600.png
Sarmassa Barolo 2010;https://www.vivino.com/IT/en/azienda-agricola-brezza-giacomo-e-figli-sarmassa-barolo-2010/w/90132;images/SarmassaBarolo2010.png;https://images.vivino.com/thumbs/cq62-7GhQFO0FkpKuxP9Pg_pb_x600.png
Barolo Le Coste 2018;https://www.vivino.com/IT/en/it-diego-conterno-barolo-le-coste-2018/w/1189617;images/BaroloLeCoste2018.png;https://images.vivino.com/thumbs/0238xsu5ima9c_150x200.jpg
Barolo Santo Stefano di Perno 2015;https://www.vivino.com/IT/en/mascarello-giuseppe-e-figlio-barolo-santo-stefano-di-perno-2015/w/1146853;images/BaroloSantoStefanodiPerno2015.png;https://images.vivino.com/thumbs/vcT852LdSQaZCp8YAkIQUA_pb_x600.png
Currà Barbaresco Riserva 2018;https://www.vivino.com/IT/en/bruno-rocca-curra-barbaresco-riserva-2018/w/5645223;images/CurràBarbarescoRiserva2018.png;https://images.vivino.com/thumbs/77TJoJkaSy-O1F75ZoAhRQ_pb_x600.png
Barolo Bricco Delle Viole 2016;https://www.vivino.com/IT/en/g-d-vajra-barolo-bricco-delle-viole-2016/w/1100125;images/BaroloBriccoDelleViole2016.png;https://images.vivino.com/thumbs/osYvDm2MTqi1BPl5uPf3Mw_pb_x600.png
Barolo Riserva Cerequio 2010;https://www.vivino.com/IT/en/michele-chiarlo-barolo-riserva-cerequio-2010/w/1881282;images/BaroloRiservaCerequio2010.png;https://images.vivino.com/thumbs/IJq7zwr1QzuhOL3LVn95Kw_pb_x600.png
Barolo Santo Stefano di Perno 2014;https://www.vivino.com/IT/en/mascarello-giuseppe-e-figlio-barolo-santo-stefano-di-perno-2014/w/1146853;images/BaroloSantoStefanodiPerno2014.png;https://images.vivino.com/thumbs/vcT852LdSQaZCp8YAkIQUA_pb_x600.png
Barbaresco Rabaja 2018;https://www.vivino.com/IT/en/giuseppe-cortese-barbaresco-rabaja-2018/w/78642;images/BarbarescoRabaja2018.png;https://images.vivino.com/thumbs/_LcLwKL4S3ir-ENKOe7b-A_pb_x600.png
Barolo Bussia Colonnello 2012;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-colonnello-2012/w/2325888;images/BaroloBussiaColonnello2012.png;https://images.vivino.com/thumbs/zOlVxBCHRhKPJziaah8i7w_pb_x600.png
Vürsù Barbaresco Valeirano 2011;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-valeirano-2011/w/15184;images/VürsùBarbarescoValeirano2011.png;https://images.vivino.com/thumbs/tFbwSkRpS62kIAxsG945Xg_pb_x600.png
Barolo Riserva 1976;https://www.vivino.com/IT/en/borgogno-barolo-riserva-1976/w/1203557;images/BaroloRiserva1976.png;https://images.vivino.com/thumbs/XPyXeZUgSteLIYWxYrFTCA_pb_x600.png
Barolo Riserva 1977;https://www.vivino.com/IT/en/borgogno-barolo-riserva-1977/w/1203557;images/BaroloRiserva1977.png;https://images.vivino.com/thumbs/XPyXeZUgSteLIYWxYrFTCA_pb_x600.png
Barolo 1988;https://www.vivino.com/IT/en/borgogno-barolo-1988/w/8569;images/Barolo1988.png;https://images.vivino.com/thumbs/ukqvj6QUQZOl7MOljI38KQ_pb_x600.png
Bric Dël Fiasc Barolo 2005;https://www.vivino.com/IT/en/paolo-scavino-bric-del-fiasc-barolo-2005/w/75764;images/BricDëlFiascBarolo2005.png;https://images.vivino.com/thumbs/0cnbdPLjQwOUdKEiBr-CMQ_pb_x600.png
Barolo Riserva 1975;https://www.vivino.com/IT/en/borgogno-barolo-riserva-1975/w/1203557;images/BaroloRiserva1975.png;https://images.vivino.com/thumbs/XPyXeZUgSteLIYWxYrFTCA_pb_x600.png
Barolo Bricco Bussia Vigna Colonnello 2018;https://www.vivino.com/IT/en/aldo-conterno-barolo-bricco-bussia-vigna-colonnello-2018/w/1652889;images/BaroloBriccoBussiaVignaColonnello2018.png;https://images.vivino.com/thumbs/ggIGQVmqRDaebSJm8Nx11g_pb_x600.png
Barbaresco Rabajà 2007;https://www.vivino.com/IT/en/bruno-rocca-barbaresco-rabaja-2007/w/88470;images/BarbarescoRabajà2007.png;https://images.vivino.com/thumbs/RjbE1wg8QgKgGU8zmdCQdA_pb_x600.png
Barolo Riserva 1981;https://www.vivino.com/IT/en/borgogno-barolo-riserva-1981/w/1203557;images/BaroloRiserva1981.png;https://images.vivino.com/thumbs/XPyXeZUgSteLIYWxYrFTCA_pb_x600.png
Barolo Riserva 1979;https://www.vivino.com/IT/en/borgogno-barolo-riserva-1979/w/1203557;images/BaroloRiserva1979.png;https://images.vivino.com/thumbs/XPyXeZUgSteLIYWxYrFTCA_pb_x600.png
Barolo Lazzarito 2008;https://www.vivino.com/IT/en/vietti-barolo-lazzarito-2008/w/77450;images/BaroloLazzarito2008.png;https://images.vivino.com/thumbs/g7lah3ezSX6UESUe2lgiaw_pb_x600.png
Vürsù Barbaresco Starderi 2003;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-starderi-2003/w/15182;images/VürsùBarbarescoStarderi2003.png;https://images.vivino.com/thumbs/uI4MgXzgTWqP-ycZfga-qg_pb_x600.png
Barbaresco Rabajà 2018;https://www.vivino.com/IT/en/bruno-rocca-barbaresco-rabaja-2018/w/88470;images/BarbarescoRabajà2018.png;https://images.vivino.com/thumbs/RjbE1wg8QgKgGU8zmdCQdA_pb_x600.png
Grand Fostó 2013;https://www.vivino.com/IT/en/marina-coppi-grand-fosto-2013/w/7648035;images/GrandFostó2013.png;https://images.vivino.com/thumbs/N5-EksE_TbeMwTQHF6mkaA_150x200.jpg
Barolo Rocche di Castiglione 2017;https://www.vivino.com/IT/en/vietti-barolo-rocche-di-castiglione-2017/w/77449;images/BaroloRocchediCastiglione2017.png;https://images.vivino.com/thumbs/VA1Krox3R5-cAJsRLmX-tA_pb_x600.png
Barolo Lazzarito 2016;https://www.vivino.com/IT/en/mirafiore-barolo-lazzarito-2016/w/1851110;images/BaroloLazzarito2016.png;https://images.vivino.com/thumbs/RJzGi7dxR_S8MVgGR4Vv5Q_pb_x600.png
Vigna Colonnello Barolo Riserva Bussia 2009;https://www.vivino.com/IT/en/prunotto-vigna-colonnello-barolo-riserva-bussia-2009/w/2160538;images/VignaColonnelloBaroloRiservaBussia2009.png;https://images.vivino.com/thumbs/tLbIF4FVSFWWHxDremiTzA_pb_x600.png
Barolo Ravera 2017;https://www.vivino.com/IT/en/vietti-barolo-ravera-2017/w/1447267;images/BaroloRavera2017.png;https://images.vivino.com/thumbs/nEeQzgYzS7WR85XyavBseQ_pb_x600.png
Barolo Prapò 2013;https://www.vivino.com/IT/en/ceretto-barolo-prapo-barolo-red-wine-v-2013/w/7134;images/BaroloPrapò2013.png;https://images.vivino.com/thumbs/-YTpWVv4RD6AdwldV8QOhw_pb_x600.png
Falletto Barbaresco Rabaja 2014;https://www.vivino.com/IT/en/bruno-giacosa-falletto-barbaresco-rabaja-2014/w/5905644;images/FallettoBarbarescoRabaja2014.png;https://images.vivino.com/thumbs/eZus0i4eSkSMwkPJ3_PY-w_pb_x600.png
Vürsù Barbaresco Gallina 2012;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2012/w/2003036;images/VürsùBarbarescoGallina2012.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Batistot Barolo Riserva 2011;https://www.vivino.com/IT/en/cascina-bruni-batistot-barolo-riserva-2011/w/1960946;images/BatistotBaroloRiserva2011.png;https://images.vivino.com/thumbs/1kUo9Rh6SYKilaoL2dPHvw_pb_x600.png
Cerretta Barolo Riserva (Vigna Bricco) 2013;https://www.vivino.com/IT/en/elio-altare-cerretta-barolo-riserva-vigna-bricco-barolo-2013/w/1626074;images/CerrettaBaroloRiserva(VignaBricco)2013.png;https://images.vivino.com/thumbs/BDtbmegxRkuP30lswCOEFQ_pb_x600.png
Barolo Brunate 2010;https://www.vivino.com/IT/en/ceretto-barolo-brunate-2010/w/7135;images/BaroloBrunate2010.png;https://images.vivino.com/thumbs/HYKR5fkTTN61-u9IDBH0sw_pb_x600.png
Bric Turot Barbaresco 2000;https://www.vivino.com/IT/en/prunotto-bric-turot-barbaresco-2000/w/61084;images/BricTurotBarbaresco2000.png;https://images.vivino.com/thumbs/H1yzzmvETGy-a9HezH60iQ_pb_x600.png
Vürsù Barbaresco Starderi 2016;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-starderi-2016/w/15182;images/VürsùBarbarescoStarderi2016.png;https://images.vivino.com/thumbs/uI4MgXzgTWqP-ycZfga-qg_pb_x600.png
Vürsù Barolo Campè 2004;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2004/w/1160530;images/VürsùBaroloCampè2004.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Barolo Riserva Vigna Rionda 2013;https://www.vivino.com/IT/en/massolino-barolo-riserva-vigna-rionda-2013/w/79963;images/BaroloRiservaVignaRionda2013.png;https://images.vivino.com/thumbs/45XZNbwTQ3GbazlROdAwyA_pb_x600.png
Barolo Briccotto 2009;https://www.vivino.com/IT/en/domenico-clerico-barolo-briccotto-2009/w/1573071;images/BaroloBriccotto2009.png;https://images.vivino.com/thumbs/SBeYWdg1T0iCThIYzBjd0Q_pb_x600.png
Barolo Margheria 2004;https://www.vivino.com/IT/en/azelia-barolo-margheria-2004/w/2144584;images/BaroloMargheria2004.png;https://images.vivino.com/thumbs/KfqhRrY5TbqE5TiFK7Ujng_pb_x600.png
Brunate Barolo 2001;https://www.vivino.com/IT/en/enzo-boglietti-brunate-barolo-2001/w/1588040;images/BrunateBarolo2001.png;https://images.vivino.com/thumbs/efv6TV5GT8aL1lUiS-xyMA_pb_x600.png
Barolo Brunate 2013;https://www.vivino.com/IT/en/vietti-barolo-brunate-2013/w/2144510;images/BaroloBrunate2013.png;https://images.vivino.com/thumbs/Mt1F7FF6QCKPk2Vqh9Ipvw_pb_x600.png
Barolo Bussia Romirasco 2017;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-romirasco-2017/w/75310;images/BaroloBussiaRomirasco2017.png;https://images.vivino.com/thumbs/3CKJ2iowTTG00AJHM1qzwg_pb_x600.png
Barolo Villero 2013;https://www.vivino.com/IT/en/mascarello-giuseppe-e-figlio-barolo-villero-2013/w/1146854;images/BaroloVillero2013.png;https://images.vivino.com/thumbs/1DKkA4OBTwK-Om7psx3FZQ_pb_x600.png
Barolo 2018;https://www.vivino.com/IT/en/bruno-giacosa-barolo-barolo-red-wine-2018/w/8717167;images/Barolo2018.png;https://images.vivino.com/thumbs/jUKalwRZQk6u_lx-5LzpWQ_pb_x600.png
Vigna Colonnello Barolo Riserva Bussia 2015;https://www.vivino.com/IT/en/prunotto-vigna-colonnello-barolo-riserva-bussia-2015/w/2160538;images/VignaColonnelloBaroloRiservaBussia2015.png;https://images.vivino.com/thumbs/tLbIF4FVSFWWHxDremiTzA_pb_x600.png
Barolo Ginestra Vigna del Gris 2000;https://www.vivino.com/IT/en/azienda-agricola-conterno-fantino-barolo-ginestra-vigna-del-gris-2000/w/16639;images/BaroloGinestraVignadelGris2000.png;https://images.vivino.com/thumbs/0EpWKkeKRhWPxbc7jilMWg_pb_x600.png
Vürsù Barbaresco Gallina 2010;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2010/w/2003036;images/VürsùBarbarescoGallina2010.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Cerretta Barolo Riserva (Vigna Bricco) 2012;https://www.vivino.com/IT/en/elio-altare-cerretta-barolo-riserva-vigna-bricco-barolo-2012/w/1626074;images/CerrettaBaroloRiserva(VignaBricco)2012.png;https://images.vivino.com/thumbs/BDtbmegxRkuP30lswCOEFQ_pb_x600.png
Barolo Bussia Colonnello 2011;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-colonnello-2011/w/2325888;images/BaroloBussiaColonnello2011.png;https://images.vivino.com/thumbs/zOlVxBCHRhKPJziaah8i7w_pb_x600.png
Barolo Villero 2015;https://www.vivino.com/IT/en/mascarello-giuseppe-e-figlio-barolo-villero-2015/w/1146854;images/BaroloVillero2015.png;https://images.vivino.com/thumbs/1DKkA4OBTwK-Om7psx3FZQ_pb_x600.png
Barolo Percristina 2010;https://www.vivino.com/IT/en/domenico-clerico-barolo-percristina-2010/w/92700;images/BaroloPercristina2010.png;https://images.vivino.com/thumbs/-UycHHb5Qqmp7FX5roR3vg_pb_x600.png
Barolo Briccolina 2014;https://www.vivino.com/IT/en/rivetto-barolo-briccolina-2014/w/1360692;images/BaroloBriccolina2014.png;https://images.vivino.com/thumbs/kHL5ITzERwayRvsUGQWr7g_pb_x600.png
Barolo Riserva Cannubi 1752 2015;https://www.vivino.com/IT/en/damilano-barolo-riserva-cannubi-1752-2015/w/4624225;images/BaroloRiservaCannubi17522015.png;https://images.vivino.com/thumbs/oCglovvWSNOOLZegrrvedw_pb_x600.png
Barolo Monvigliero 2007;https://www.vivino.com/IT/en/fratelli-alessandria-barolo-monvigliero-2007/w/73619;images/BaroloMonvigliero2007.png;https://images.vivino.com/thumbs/jlFq_Zp4RIKU5q-zPRRNIA_pb_x600.png
Barbaresco Rabajà 2004;https://www.vivino.com/IT/en/bruno-rocca-barbaresco-rabaja-2004/w/88470;images/BarbarescoRabajà2004.png;https://images.vivino.com/thumbs/RjbE1wg8QgKgGU8zmdCQdA_pb_x600.png
Cerequio Barolo 2018;https://www.vivino.com/IT/en/vietti-cerequio-barolo-2018/w/10624454;images/CerequioBarolo2018.png;https://images.vivino.com/thumbs/J0VoZ3DZTM23pmPGFFAwTQ_pb_x600.png
Barolo Lazzarito 2014;https://www.vivino.com/IT/en/vietti-barolo-lazzarito-2014/w/77450;images/BaroloLazzarito2014.png;https://images.vivino.com/thumbs/g7lah3ezSX6UESUe2lgiaw_pb_x600.png
Cannubi Barolo 2016;https://www.vivino.com/IT/en/fr-reva-cannubi-barolo-2016/w/8117065;images/CannubiBarolo2016.png;https://images.vivino.com/thumbs/lQsmKeQNRGyQVGVWsP-ASQ_pb_x600.png
Barolo Ginestra Vigna del Gris 2001;https://www.vivino.com/IT/en/azienda-agricola-conterno-fantino-barolo-ginestra-vigna-del-gris-2001/w/16639;images/BaroloGinestraVignadelGris2001.png;https://images.vivino.com/thumbs/0EpWKkeKRhWPxbc7jilMWg_pb_x600.png
Barolo 2014;https://www.vivino.com/IT/en/feudi-di-san-marzano-barolo-2014/w/1206028;images/Barolo2014.png;https://images.vivino.com/thumbs/MGfdfFdjR5W8gkkUWWJNow_pb_x600.png
